"category","source","name","cause","death"
"actors","http://www.wikidata.org/entity/Q11240059","Bořík Procházka",,"2013-05-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11239843","Bořivoj Navrátil",,"2011-10-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11239897","Bořivoj Srba",,"2014-05-03T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q24174987","Bosse Möllberg",,"2016-05-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q20726459","Bosse Östlin",,"2015-07-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2911998","Boubacar Guiro",,"2012-10-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2912066","Boubker El-Kadiri",,"2012-03-02T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16151610","Bouteldja Belkacem","cancer","2015-09-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1257","Boutros Boutros-Ghali",,"2016-02-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q26973431","Bożena Mrowińska",,"2014-12-15T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11240861","Božena Kuklová-Jíšová",,"2014-03-13T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2923624","Bram's",,"2011-05-22T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q521540","Branislav Crnčević",,"2011-04-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12763489","Braňo Hochel",,"2015-04-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q279709","Brasse Brännström",,"2014-08-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4958249","Braulio Castillo",,"2015-02-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4343552","Brett Borgen",,"2014-03-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16239356","Brett Smiley",,"2016-01-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16107536","Brett Usher",,"2013-06-13T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q4963000","Brian Asawa",,"2016-04-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4963391","Brian Cobby",,"2012-10-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18763708","Brian Crossley",,"2012-09-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q283227","Brian Friel",,"2015-10-02T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q912200","Brian G. Hutton",,"2014-08-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q561383","Brian Hibbard","prostate cancer","2012-06-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q468851","Brian Jacques","myocardial infarction","2011-02-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4964789","Brian Moll",,"2013-08-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q336883","Brian Rix",,"2016-08-20T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3401281","Brian Wildsmith",,"2016-08-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4966756","Bridget Turner",,"2014-12-27T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3510206","Bridie Gallagher",,"2012-01-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q916030","Brigitta Weiss",,"2013-01-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q916171","Brigitte Borchert",,"2011-08-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2925406","Brigitte Borghese",,"2013-02-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q65619","Brigitte Hamann",,"2016-10-04T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18916681","Brigitte Meckauer",,"2014-01-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q916539","Brigitte Neumeister",,"2013-11-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q916682","Brigitte Skay",,"2012-11-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18913675","Brigitte Soubeyran",,"2015-01-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16872868","Brij Bihari Chaubey",,"2014-05-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15789881","Brij Mohan Vyas",,"2013-03-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4569796","Brikt Jensen",,"2011-11-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4939053","Brita Billsten",,"2015-11-28T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q454530","Brita Koivunen",,"2014-04-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4951974","Britt Hagman",,"2015-03-29T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q4945219","Britt-Inger Dreilick",,"2015-06-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q20704298","Britta Hasso",,"2015-01-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4971589","Brittany CoxXx",,"2016-12-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4971720","Brixton Karnes",,"2012-05-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4972765","Brock Yates",,"2016-10-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q115761","Bronisław Baczko",,"2016-08-29T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q9179844","Bronisław Pekowski",,"2014-01-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4974458","Brooke McCarter",,"2015-12-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2926183","Bror Jacques de Wærn",,"2013-02-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q991475","Bruce Baron",,"2013-04-13T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4977442","Bruce Eisner",,"2013-01-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16019405","Bruce Guerin",,"2012-06-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16105656","Bruce Hyde",,"2015-10-13T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2926822","Bruno Guillain","lung cancer","2011-12-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q993338","Bruno Hillebrand",,"2016-03-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15991853","Bruno Primetshofer",,"2014-03-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3645923","Bruno Schacherl",,"2015-02-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2926977","Bruno Sermonne",,"2013-11-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q993805","Bruno Simões",,"2012-10-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q850385","Bryan Forbes",,"2013-05-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q20720729","Bryan O'Linn",,"2015-07-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16019830","Bryon Weiss","colorectal cancer","2014-03-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q318938","Bubba Smith",,"2011-08-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q24237783","Buck Kartalian",,"2016-05-24T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1000491","Bud Collins",,"2016-03-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q221074","Bud Spencer",,"2016-06-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q361443","Bud Yorkin",,"2015-08-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1001250","Buddy Moreno",,"2015-11-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11100657","Budi Anduk",,"2016-01-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q10742794","Bùi Ngọc Tấn",,"2014-12-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9181744","Bujar Lako",,"2016-12-26T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q25485460","Bukky Ajayi",,"2016-07-06T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12628499","Bulcsú László",,"2016-01-04T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q4997874","Bunny Rugs",,"2014-02-02T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q17067706","Bunny Walters",,"2016-12-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1139492","Bunta Sugawara",,"2014-11-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1016326","Burjor Khurshedji Karanjia",,"2012-06-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q22680669","Burt Edwards",,"2013-02-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q725674","Burt Kwouk",,"2016-05-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5002162","Buster Jones",,"2014-09-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1017772","Buster Martin",,"2011-04-13T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2930440","C. K. Williams",,"2015-09-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15844693","C. R. Simha","prostate cancer","2014-02-28T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5824886","Cacka Israelsson",,"2013-01-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9672066","Caco Baresi",,"2015-04-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16337025","Caio César",,"2015-09-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15452122","Cal Pritner",,"2014-12-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1026127","Cal Smith",,"2013-10-10T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5019795","Cali Carranza",,"2012-05-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5740246","Calixto Ochoa",,"2015-11-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17248377","Cameron Fox",,"2014-06-12T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3651392","Camilian Demetrescu",,"2012-05-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11963041","Camilla Tostrup",,"2013-02-19T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q469082","Camilla Williams",,"2012-01-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2934832","Camille Aboussouan",,"2013-01-15T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16104616","Camille Bob",,"2015-07-06T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1029438","Camillo Öhlberger",,"2013-06-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9675411","Camilo de Oliveira",,"2016-07-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1030379","Campbell Armstrong",,"2013-03-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5028106","Campbell Lane",,"2014-01-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16266832","Canarinho",,"2014-03-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15804164","Cándida López",,"2013-09-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5031723","Candida Lycett Green","pancreatic cancer","2014-08-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q448393","Candida Royalle","ovarian cancer","2015-09-07T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q15623272","Candita Batista",,"2016-04-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5032096","Candy Johnson",,"2012-10-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q44909","Candye Kane",,"2016-05-06T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q18821745","Canserbero",,"2015-01-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2880051","Cara van Wersch",,"2014-11-24T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q4956043","Carina Jaarnek",,"2016-01-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q20769999","Carl Bay",,"2014-07-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17152790","Carl Bernström",,"2014-05-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q78608","Carl Djerassi","cancer","2015-01-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5779205","Carl Gyllenberg",,"2014-07-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q73482","Carl Joachim Classen",,"2013-09-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1039376","Carl Laszlo",,"2013-11-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9696712","Carl Schumacher",,"2016-10-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16019236","Carl Steven",,"2011-07-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1040995","Carl Weissner",,"2012-01-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5039778","Carl-Åke Eriksson",,"2015-11-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5746383","Carl-Lennart Fröbergh",,"2012-11-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3658830","Carla Bizzarri",,"2016-05-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2939028","Carla Cerati",,"2016-02-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q26997574","Carla Grissmann",,"2011-02-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q260337","Carla Laemmle",,"2014-06-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4269648","Carla Lupi","lung cancer","2012-07-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3658851","Carla Macelloni",,"2015-03-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q663522","Carla Porta Musa",,"2012-10-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q23304120","Carles Flavià","cancer","2016-03-20T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4059105","Carles Hac Mor",,"2016-01-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11912416","Carles Miralles Solà",,"2015-01-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2939463","Carles Sentís i Anfruns",,"2011-01-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1041734","Carline Ray",,"2013-07-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q446670","Carlo Bergonzi",,"2014-07-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3659173","Carlo Castellaneta",,"2013-09-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3659177","Carlo Cavaglià",,"2011-07-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3659254","Carlo De Mejo",,"2015-12-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q778716","Carlo Fruttero",,"2012-01-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q26208","Carlo Lizzani",,"2013-10-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q318497","Carlo Maria Martini","Parkinson's disease","2012-08-31T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5041553","Carlo Mastrangelo",,"2016-04-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3659638","Carlo Monni",,"2013-05-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2939224","Carlo Nell",,"2016-02-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3659673","Carlo Oliva",,"2012-09-24T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1091414","Carlo Petrini",,"2012-04-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q87802","Carlo Schäfer",,"2015-09-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q163357","Carlos Álvarez-Nóvoa",,"2015-09-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16334660","Carlos Artigas",,"2012-09-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1042716","Carlos Ballesteros",,"2011-09-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5749833","Carlos Bermejo",,"2012-07-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5749845","Carlos Blanco Aguinaga",,"2013-09-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16334663","Carlos Borsani",,"2012-02-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3362422","Carlos Bousoño",,"2015-10-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q597993","Carlos Cámara",,"2016-02-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5749948","Carlos Cano de la Fuente",,"2015-12-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5041890","Carlos Capriles Ayala",,"2014-02-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q506689","Carlos Castro",,"2011-01-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2787320","Carlos Eduardo Zavaleta Rivera",,"2011-04-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4507033","Carlos Francisco Chang Marín",,"2012-12-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q154691","Carlos Fuentes",,"2012-05-15T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q23042977","Carlos Gómez Amat",,"2016-02-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9697104","Carlos Gonçalves",,"2014-08-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q442893","Carlos Gorostiza",,"2016-07-19T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5750521","Carlos Granada",,"2012-02-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q15845933","Carlos Javier Beltrán",,"2012-06-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2913443","Carlos Larrañaga",,"2012-08-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16941631","Carlos Lorca",,"2013-09-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q129859","Carlos Maggi",,"2015-05-15T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5490682","Carlos Manuel de Céspedes y García-Menocal",,"2014-01-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15453417","Carlos Martins Pereira",,"2013-02-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q8264103","Carlos Monden",,"2011-04-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15942804","Carlos Moreno","myocardial infarction","2014-03-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5751116","Carlos Muñoz",,"2016-01-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5751201","Carlos Oneto",,"2014-04-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3393175","Carlos Oroza",,"2015-11-21T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1043170","Carlos Páez Vilaró",,"2014-02-24T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5555288","Carlos París",,"2014-01-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5751423","Carlos Pérez Merinero",,"2012-01-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4135094","Carlos Sahagún",,"2015-08-28T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9697334","Carlos Santos",,"2016-11-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2919028","Carlos Serafino",,"2011-08-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q969372","Carlos Trillo",,"2011-05-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q9697374","Carlos Urbim",,"2015-02-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1043293","Carlos Werner",,"2016-08-11T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q338693","Carmélia Alves",,"2012-11-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5752429","Carmen Alardín",,"2014-05-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5043428","Carmen Belen Richardson",,"2012-08-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16300518","Carmen Belloch",,"2013-05-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q8338697","Carmen de Lirio",,"2014-08-04T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16334672","Carmen Duval",,"2012-03-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5043516","Carmen Marina Torres",,"2015-10-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q511350","Carmen Martínez Sierra",,"2012-11-06T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5483446","Carmen Morell",,"2015-01-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4891872","Carmen Naranjo",,"2012-01-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5752677","Carmen Vallejo",,"2013-04-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2939645","Carmen Zapata",,"2014-01-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9697492","Carminha Brandão",,"2011-02-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1044146","Carol Adams",,"2012-04-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q546757","Carol Beach York",,"2013-04-26T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5044278","Carol Burns",,"2015-12-21T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q542561","Carol Kendall",,"2012-07-28T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5044479","Carol Montgomery Stone",,"2011-06-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5044554","Carol Severance",,"2015-02-19T00:00:00Z"
